DLN,EIN,FILING_TYPE,IRS990EZ_p3_DscrptnPrgrmSrvcAccmTxt,IRS990EZ_p3_PrmryExmptPrpsTxt,IRS990PF_p16b_RltnshpSttmntTxt,IRS990PF_p9a_DscrptnTxt,IRS990ScheduleO_ExplntnTxt,IRS990_p1_ActvtyOrMssnDsc,IRS990_p3_DscS,IRS990_p3_MssnDsc,OBJECT_ID,RETURN_ID,RETURN_TYPE,SUB_DATE,TAXPAYER_NAME,TAX_PERIOD,YEAR,Real_Year,ACCPER,ADDRESS,ASSETS,CASSETS,CFINSRC,CITY,CTAXPER,CTOTREV,EPOST,FILER,FIPS,FISYR_IMAGE,FNDNCD,FRCD,GEN,INCOME,IRS990n,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,MSA_NECH,NAICS,NAME,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,OUTNCCS,OUTREAS,PFFRCD,PMSA,RANDNUM,RULEDATE,RandNum,SEC_NAME,STATE,SUBSECCD,TAXPER,YEAR_NCCS,ZFILER,ZIP5,cAssets,cFiler,cFinSrc,cTaxPer,cTotRev,czFiler,nteeConf,nteeFinal,nteeFinal1,ntmaj10,ntmaj12,ntmaj5
9.34932E+13,43695294,EFILE,,,,,,"The mission of the Houston Botanic Garden is to enrich life through discovery, education, and the conservation of plants and the natural environment. The most significant activities during 2017 were fundraising, schematic design of the site, and developing programming.","The Houston Botanic Garden will enrich people's lives through outstanding displays and programs, serve as a model for sustainability, and inspire all who visit to become environmental stewards as they learn more about plants and the entire natural world. In the fourth largest metropolitan area in the country, our gardens will be places of great beauty providing an oasis for quiet contemplation, learning, inspiration, and research. The Houston Botanic Garden met and exceeded the City of Houstons $20 million requirement by securing over $22 million two months prior to the December 31, 2017 deadline. The Board of Directors worked closely with the landscape design firm on finalizing the schematic design for phase one. The Houston Botanic Garden also engaged an architect to create concept designs for the welcome building and education/events building. The Board of Directors hired Claudia Gee Vassar as the Executive Director and General Counsel.","To enrich life through discovery, education, and the conservation of plants and the natural environment.",2.02E+17,15889884,990,11/8/2018 0:32,HOUSTON BOTANIC GARDEN,201712,2018,2017,12,3701 KIRBY DR STE 992,21329814,7172915,16eofinextract990.dat,HOUSTON,201512,6781246,,Y,48201,,16,10,,15086420,,PC,O,EN,C,C,3362,712130,HOUSTON BOTANIC GARDEN,C,C41,,C41,,EN,EN,OT,IN,,,3360,0.292681877,200208,,,TX,3,201712,2018,N,77098,,,,,,,,,,,,
9.34932E+13,800812900,EFILE,,,,,,"EcoRise Youth Innovations inspires a new generation of leaders to design a sustainable future for all. Our school-based program empowers youth to tackle real-world challenges in their schools and communities by teaching sustainability, design, and social innovation.","ECORISE PROVIDES EDUCATIONAL PROGRAMMING TO MIDDLE AND HIGH SCHOOL YOUTH THAT INTRODUCE STUDENTS TO ENVIRONMENTAL LITERACY, DESIGN METHODS, AND SOCIAL ENTREPRENEURSHIP. GREEN PROFESSIONALS SERVE AS GUEST SPEAKERS AND PROJECT MENTORS TO HELP STUDENTS SOLVE REAL-WORLD SUSTAINABILITY CHALLENGES CONCERNING ENERGY, WATER, WASTE, TRANSPORTATION, AIR QUALITY, FOOD, AND PUBLIC SPACES. SCHOOLS WHO PARTNER WITH ECORISE RECEIVE A PACKAGE OF SERVICES AND RESOURCES: - ACADEMICALLY-ALIGNED CURRICULUM - TEACHER TRAINING & SUPPORT - CAPACITY BUILDING & ELECTRONIC PORTFOLIOS - VOLUNTEER & COMMUNITY ENGAGEMENT",EcoRise Youth Innovations inspires,2.02E+17,15849337,990,10/30/2018 14:56,ECORISE YOUTH INNOVATIONS,201707,2018,2017,7,4900 GONZALES ST,380938,220004,16eofinextract990.dat,AUSTIN,201507,419787,,Y,48453,,15,10,,992962,,PC,O,EN,C,C,640,712190,ECORISE YOUTH INNOVATIONS,C,C60,,C60,,EN,EN,OT,IN,,,,0.064373601,201211,,,TX,3,201707,2018,N,78702,,,,,,,,,,,,
9.34921E+13,208753042,EFILE,"Public classroom instruction & demonstration on gardening, plants soils, pest management, tools & techniques for successful gardening & volunteer resources for the communities.##PUBLIC DISPLAYS & SEMINARS OF PLANT MATERIALS, TECHNIQUES, AND TOOLS FOR GARDENING IN SOUTHEAST TEXAS.",Public education & demonstration of gardening.,,,,,,,2.02E+17,15852452,990EZ,10/31/2018 0:25,HARRIS COUNTY MASTER GARDENER ASSOC,201712,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34912E+13,616465261,EFILE,,,,NA,,,,,2.02E+17,15837952,990PF,10/26/2018 13:48,WINGATE-LINDSEY CHARITABLE TRUST,201712,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,741962704,EFILE,,,,,,"THE TEXAS SOLAR ENERGY SOCIETY'S MISSION IS TO PROMOTE CLEAN, SAFE, LOCALLY HARVESTED SOLAR ENERGY FOR EVERY TEXAN.","OUTREACH TO OVER 4,000. PROMOTED EDUCATION ON THE USE OF SOLAR AND RELATED TECHNOLOGIES AND THEIR PRACTICAL APPLICATIONS, THE NEED FOR ENERGY EFFICIENT DESIGN, AND THE BASIC IMPORTANCE OF WISE ENERGY USE. EDUCATION, INSTRUCTION AND AWARENESS PROMOTED THROUGH THE SPONSORSHIP OF HOME AND COMMERCIAL BUILDING ""SMART USE"" TOURS ACROSS THE STATE, PARTICIPATION IN GREEN ENERGY FAIRS, EXHIBITIONS, AND CONFERENCES, AND ACTIVE ENGAGEMENT WITH MAJOR UTILITIES PROMOTING RENEWABLE ENERGY AND CONSERVATION. PUBLISHES NEWSLETTER THREE TIMES A YEAR, AND MAINTAINS AN INFORMATIVE WEBSITE THAT DELIVERS CURRENT INFORMATION ON RELEVANT STATE AND NATIONAL NEWS AND SCHEDULES OF UPCOMING EVENTS.","The Texas Solar Energy Society's mission is to promote clean, safe,",2.02E+17,15884692,990,11/7/2018 13:35,TEXAS SOLAR ENERGY SOCIETY INC,201712,2018,2017,12,PO BOX 1447,20323,15192,16eofinextract990.dat,AUSTIN,201512,73896,,Y,48453,,16,10,,77549,,PC,O,EN,C,C,640,813319,TEXAS SOLAR ENERGY SOCIETY INC,C,C013,,C0130,,EN,EN,OT,IN,,,,0.129540257,197808,,,TX,3,201712,2018,N,78767,,,,,,,,,,,,
9.34922E+13,741916727,EFILE,Conduct Bi-annual breastfeeding and parenting conference for approximately 350 regular La Leche League Leaders and Health care professionals for continuing education credit.##Publish and distribute quarterly newsletter for approximately 200 La Leche League Leaders- Ten Gallon Tidings##Training and support for approximately 215 La Leche League Leaders - Leader Education Days,Provide Breastfeeding education,,,,,,,2.02E+17,15837657,990EZ,10/26/2018 12:21,LA LECHE LEAGUE OF TEXAS,201803,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34912E+13,916025042,EFILE,,,,,,,,,2.02E+17,15838057,990PF,10/26/2018 14:10,AGNES ANDERSON - R M RILEY FUND,201806,2018,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34932E+13,464934196,EFILE,,,,,,"Glasshouse Policy removes the gap between citizens and policymakers, creating a more engaged citizenry and a more responsive and representative government.","Development and deployment of online policy engagement, crowdsourcing, and education platform to empower the general public and foster a participatory citizenry. Open, in-person policy development meetings to produce crowdsourced public policy solutions Hosted events across the state to educate and engage the public on the most pressing municipal and statewide policy solutions today.","Glasshouse Policy removes the gap between citizens and policymakers, creating a more engaged citizenry and a more responsive and representative government.",2.02E+17,15832706,990,10/25/2018 12:35,GLASSHOUSE POLICY,201712,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,760511886,EFILE,,,,,SCENIC GALVESTON WAS AWARDED,THIS ORGANIZATION'S MISSION IS TO PROVIDE PERMANENT PROTECTION AND RESTORATION OF THE NATURAL COASTAL WETLANDS AND THE SCENIC NATIVE PRAIRIE HABITAT PRESERVES.,"SCENIC GALVESTON WAS AWARDED FEDERAL AND STATE GRANTS FOR ITS LARGE, ONGOING VIRGINIA POINT PENNINSULA SHORELINE PROTECTION AND HABITAT RESTRORATION PROJECT. THIS PROJECT INVOLVES AN APPROXIMATE 2 MILE LONG HARD ROCK BREAKWATER IN GALVESTON BAY ADJOINING THE ERODING SCENIC GALVESTON PRESERVE SHORELINE. HEAVY CONSTRUCTION COMMENCED IN MARCH, 2016 AND THE PROJECT IS ESTIMATED TO CONTINUE THROUGH 2018. THE TEXAS GENERAL LAND OFFICE (GLO) MANAGES THESE GRANT FUNDS WHICH WERE AWARDED BY THE NATIONAL FISH AND WILDLIFE FOUNDATION (NFWF), THE COASTAL IMPACTS ASSESSMENT PROGRAM (CIAP), AND THE COASTAL EROSION PROTECTION RESPONSE ACT (CEPRA).##TO PRESERVE AND RESTORE COASTAL ESTUARINE AND PRAIRIE HABITAT, THE ORGANIZATION CONTINUES INVASIVE SPECIES CONTROL PROJECTS TO ELIMINATE TALLOW AND OTHER UNDESIRABLE PLANTS, UTILIZING CONTRACTORS AND VOLUNTEERS.##THE ORGANIZATION HOSTS MANY PUBLIC EVENTS IN PARTNERSHIP WITH OTHER FEDERAL, COUNTY AND STATE ORGANIZATIONS, INCLUDING ""TRASH BASH- AND SEMI- ANUAL ADOPT-A-BEACH/ESTUARY CLEANING EVENTS, WITH OVER THREE HUNDRED PARTICIPANTING VOLUNTEERS AT EACH CLEANING EVENT. THE ORGANIZATION ALSO HOSTS SMALLER GROUPS AND MASTER NATURALIST ACTIVITIES FOR GRASS PLANTING AND MAINTENANCE THROUGHOUT ITS TWO HABITAT PRESERVES OF ALMOST 4,000 ACRES OUTSIDE OF THE VIRGINIA POINT PENNINSULA PRESERVE AND ALONG THE INTERSTATE JOHN M. O'QUINN I-45 SCENIC ESTUARIAL CORRIDOR WHICH HAVE BEEN SET ASIDE PERMANENTLY AS ESSENTIAL HABITAT ON THE COAST.",THIS ORGANIZATION'S MISSION IS TO PROVIDE PERMANENT PROTECTION AND RESTORATION OF THE NATURAL COASTAL WETLANDS AND THE SCENIC NATIVE PRAIRIE HABITAT PRESERVES.,2.02E+17,15893183,990,11/8/2018 11:52,SCENIC GALVESTON INC,201712,2018,2017,12,20 COLONY PARK CIR,3585892,3515279,16eofinextract990.dat,GALVESTON,201512,72689,,Y,48167,,15,10,,69678,,PC,O,EN,C,C,3362,813312,SCENIC GALVESTON INCORPORATED,C,C32,,C32,,EN,EN,OT,IN,,,2920,0.254630197,199702,,,TX,3,201712,2018,N,77551,,,,,,,,,,,,
9.34931E+13,751761481,EFILE,,,,,,WILDLIFE CONSERVATION AND EDUCATION,"OUTDOOR ADVENTURE EDUCATION CURRICULUM IS A PUBLIC AND PRIVATE SECONDARY SCHOOL PHYSICAL EDUCATION CURRICULUM SERVING APPROXIMATELY 300 SCHOOLS AND 30,000 STUDENTS. THE CURRICULUM CAN BE USED AS A P.E. COURSE OR A LOCAL SCHOOL CREDIT CLASS AT THE SECONDARY LEVEL (MIDDLE AND HIGH SCHOOL). THE DEF PROVIDES: A SALARY FOR THE OUTDOOR ADVENTURE COORDINATOR; MONTHLY EXPENSE ACCOUNT;CURRICULUM DEVELOPMENT AND MAINTENANCE; TEACHER TRAINING ACROSS THE STATE FREE OF CHARGE FOR THE TEACHERS; EQUIPMENT MATCHING GRANT OPPORTUNITIES FOR OUTDOOR ADVENTURE EQUIPMENT TO SCHOOLS;STUDENT ENRICHMENT GRANTS;OUTDOOR ADVENTURE MARKETING AT CONVENTIONS AND WORKSHOPS; OUTDOOR ADVENTURE EQUIPMENT MAINTENANCE; OUTDOOR ADVENTURE TEACHER AWARDS.",THE MISSION OF THE DALLAS ECOLOGICAL FOUNDATION IS TO TEACH OUTDOOR EDUCATION AND TO PROMOTE AND FUND CONSERVATION OF WIILDLIFE WORLDWIDE.,2.02E+17,15845585,990,10/29/2018 19:53,DALLAS ECOLOGICAL FOUNDATION,201706,2018,2017,6,PO BOX 543305,1975387,1567072,16eofinextract990.dat,DALLAS,201506,952710,,Y,48113,,16,10,,767433,,PC,O,EN,C,C,1922,813312,DALLAS ECOLOGICAL FOUNDATION,C,C30,,C30,,EN,EN,OT,IN,,,1920,0.766763702,198107,,,TX,3,201706,2018,N,75354,,,,,,,,,,,,
9.34931E+13,760461030,EFILE,,,,,,"AIR ALLIANCE HOUSTON'S MISSION IS TO REDUCE AIR POLLUTION IN THE HOUSTON REGION AND PROTECT PUBLIC HEALTH AND ENVIRONMENTAL INTEGRITY THROUGH RESEARCH, EDUCATION AND ADVOCACY.","ENVIRONMENTAL EDUCATION PROGRAMS: COMMUNITY EDUCATION AND PARTNERSHIPS INCLUDING PRESENTATIONS, PUBLICATIONS AND COLLABORATIONS WITH OTHER ORGANIZATIONS TO EDUCATE THE PUBLIC ABOUT AIR POLLUTION AND HEALTH. AIR ALLIANCE HOUSTON ALSO PROVIDES CHILDHOOD AND ADULT EDUCATION CURRICULUM DEVELOPMENT AND IMPLEMENTATION.##AIR POLLUTION ADVOCACY: RELATIONS WITH THE MEDIA, PRESS RELEASES, LETTERS AND OPINION PIECES FOR PUBLICATION. PARTICIPATING IN HEARINGS AND COMMENTING ON REGULATIONS. RELATIONS AND MEETINGS WITH OTHER KEY STAKEHOLDERS (E.G. INDUSTRY GROUPS, OTHER ENVIRONMENTAL GROUPS AND LOCAL AND STATE AUTHORITIES).##AIR QUALITY RESEARCH: GATHER AND ANALYZE SCIENTIFIC, LEGAL OR REGULATORY INFORMATION, PREPARE COMMENTS, WRITE AND PUBLISH REPORTS RELATED TO AIR QUALITY ISSUES.","AIR ALLIANCE HOUSTON'S MISSION IS TO REDUCE AIR POLLUTION IN THE HOUSTON REGION AND PROTECT PUBLIC HEALTH AND ENVIRONMENTAL INTEGRITY THROUGH RESEARCH, EDUCATION AND ADVOCACY.",2.02E+17,15874415,990,11/6/2018 0:24,AIR ALLIANCE HOUSTON,201706,2018,2017,6,3914 LEELAND ST,918512,316772,16eofinextract990.dat,HOUSTON,201506,350881,,Y,48201,,15,10,,658647,,PC,O,EN,C,C,3362,813312,AIR ALLIANCE HOUSTON,C,C20,,C20,,EN,EN,OT,IN,,,3360,0.856668322,199508,,G H A S P,TX,3,201706,2018,N,77003,,,,,,,,,,,,
9.34932E+13,371524180,EFILE,,,,,During 2017 the organization merged with The ISSA Foundation EIN 36-3620078.All assets were transferred to The ISSA Foundation.This is the organizations final return.,The organization was founded to help provide free house cleaning services to women with cancer.,"Provided 5133 house cleanings for 1,711 women undergoing cancer treatments. The average cleaning value is $134 and the total value of services provided is $687,822.",The organization was founded to help provide free house cleaning services to women with cancer.,2.02E+17,15823766,990,10/23/2018 21:09,CLEANING FOR A REASON,201712,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34923E+13,454914737,EFILE,"Volunteers planted 463 1.5"" caliper native trees at 164 homes for families rebuilding in the wake of natural disaster in Wimberley, Rowlett, and Garland, TX, Lyons, CO, and Kokomo, IN.",To redefine disaster relief by engaging communities to replant lost trees.,,,,,,,2.02E+17,15894327,990EZ,11/8/2018 15:02,RETREET,201712,2018,2017,12,5706 E MOCKINGBIRD LN STE 115,121661,38341,16eofinextractez.dat,DALLAS,201512,93000,,Y,48113,,15,10,,186921,,PC,O,EN,C,C,1922,813312,RETREET,C,C30,,C30,,EN,EN,OT,IN,,,1920,0.649458787,201301,,,TX,3,201712,2018,N,75206,,,,,,,,,,,,
9.34913E+13,953310318,EFILE,,,,,,,,,2.02E+17,15891605,990PF,11/8/2018 8:23,ROBINSON ARBORETUM FUND,201805,2018,2018,5,BANK OF AMERICA NA PO BOX 831,2364216,,,DALLAS,,,,Y,48113,,4,1,,611709,,PF,S,EN,C,C,1922,712130,ROBINSON ARBORETUM FUND,C,C41,,C41,,EN,EN,OT,IN,,,1920,0.321864554,198005,,,TX,3,201805,2018,N,75283,,,,,,,,,,,,
9.34932E+13,750380978,EFILE,,,,,,NATURAL WILDLIFE AND NATURE RESERVE FOR MEMBERS AND GUESTS.,ALL EXPENSES WERE FOR THE PURPOSE OF THE EXEMPTION,NATURAL WILDLIFE AND NATURE RESERVE FOR MEMBERS AND GUESTS.,2.02E+17,15835874,990O,10/26/2018 5:44,COON CREEK CLUB,201712,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34931E+13,474610390,EFILE,,,,,,Training and Education,1. Held the annual member meeting to provide members with the opportunity to prioritize 2018 projects and to network with other training and technical professionals in the industry.2. Released the following new online courses: Turbine Meters Orifice Meters3. Updated an Instructor Led Training Course titled Ultrasonic Meters4. Began work on the following new online courses: Coriolis Meters Introduction to Measurement Standards5. Online Course Reviews: Downloaded and compiled all issues into master spreadsheet Began making updates to content6. Established the following teams to monitor and improve course content and delivery: Curriculum and Instructional Design Team Program Implementation Team Standards and Regulations Team Meter Technology Team,Training and Education,2.02E+17,15880582,990O,11/7/2018 0:00,NATURAL GAS TRAINING COUNCIL,201712,2018,2017,12,10497 TOWN AND COUNTRY WAY,235283,313318,16eofinextract990.dat,HOUSTON,201512,380165,,Y,48201,,0,10,,101813,,O,O,EN,C,C,3362,813920,NATURAL GAS TRAINING COUNCIL,C,C03,,C03,,EN,EN,OT,IN,,,3360,0.322029892,201606,,,TX,6,201712,2018,N,77024,,,,,,,,,,,,
9.34932E+13,751853375,EFILE,,,,,,"SINCE 1983, KEEP MIDLAND BEAUTIFUL (KMB) HAS DEVELOPED GRASS-ROOTS ENVIRONMENTAL EDUCATION AND PROGRAMMING THAT ENCOURAGES PEOPLE IN MIDLAND, TX TO TAKE CARE OF OUR COMMUNITY THROUGH CLEANING UP AND PREVENTING LITTER, REDUCING WASTE, RECYCLING AND CREATING AND MAINTAINING BEAUTIFUL SPACES. KMB IS AN AFFILIATE OF KEEP TEXAS BEAUTIFUL AND KEEP AMERICA BEAUTIFUL. SPECIAL LITTER PROGRAMS OPERATE CONTINUOUSLY TO DEAL WITH OUR LITTER PROBLEM, ESPECIALLY DURING BOOM TIMES IN MIDLAND, TX.","WE HAVE ANNUAL COMMUNITY CLEANUPS IN APRIL AND OCTOBER EACH YEAR. WE PROVIDE SUPPLIES FOR EACH VOLUNTEER GROUP THAT INCLUDES TRASH BAGS, REFLECTIVE VESTS, GLOVES AND LITTER PICKERS. WE ALSO PROVIDE FOOD FOR THE VOLUNTEERS AFTER THE CLEAN UP. NON-PROFIT GROUPS IN THE AREA SIGN UP TO CLEAN AN AREA ASSIGNED TO THEM AND THEY ARE PAID $5 AN HOUR PER PERSON TO PICK UP LITTER. WE PROVIDE THE SAME SUPPLIES AS IN THE COMMUNITY CLEANUPS.THE INMATE PROGRAM ALLOWS VIOLATORS WITH LESSER CHARGES TO WORK COMMUNITY SERVICE HOURS PICKING UP LITTER WHILE STILL IN JAIL. WE PROVIDE THE SAME SUPPLIES AS IN THE COMMUNITY CLEANUPS. LOCAL DEPUTIES MONITOR THE INMATES DURING THE CLEAN UP AND ARE PAID FOR THEIR TIME.","TO EDUCATE AND INSPIRE OUR COMMUNITY TO TAKE ACTION TO CREATE A CLEAN, BEAUTIFUL AND WASTE-FREE MIDLAND.",2.02E+17,15786018,990,10/12/2018 10:16,KEEP MIDLAND BEAUTIFUL INC,201709,2018,2017,9,3500 N A ST STE 1500,296986,228826,16eofinextract990.dat,MIDLAND,201509,339169,,Y,48329,,15,10,,409665,,PC,O,EN,C,C,5800,813312,KEEP MIDLAND BEAUTIFUL INC,C,C50,,C50,,EN,EN,OT,IN,,,,0.023629868,198310,,,TX,3,201709,2018,N,79705,,,,,,,,,,,,
9.34921E+13,522414220,EFILE,EDUCATION OF TEXAS AGRILIFE EXTENSION SERVICE MASTER GARDNERS OF WALKER COUNTY AND SURROUNDING COUNTIES##Community Service in the form of Seminars for community groups and residents and Greenhouse expense##SALE EXPENSE FOR FUNDRAISING##0,Education and literacy State of Texas Gardening Association,,,,,,,2.02E+17,15889912,990EZ,11/8/2018 0:32,WALKER COUNTY MASTER GARDENERS ASSOCIATION INC,201712,2018,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.34933E+13,760105149,EFILE,,,,,"To promote better understanding of the problems of air pollution control##and waste management and related environmental concerns among government##agencies, research personnel, educators, representatives of industry,##and the general public within the geographic area of the##Chapter and to work toward resolution of these problems.",To promote better understanding of problems related to air pollution control and waste management,"Held an annual one-day Conference and Exhibition in which 112 attendees participated. Presenters, guest speakers from industry and regulatory agencies provided updates on environmental topics. Attendees included industry representatives, regulators, students, and members of the public.##Four scholarships of $2,500 each were awarded to college students who are pursuing envrionmental-related degrees.##Held six luncheons in which guest speakers made presentations related to the environmental field.",See Schedule O,2.02E+17,15893656,990,11/8/2018 13:00,AIR AND WASTE MANAGEMENT ASSOCIATION - GULF COAST CHAPTER,201712,2018,2017,12,2429 BISSONNET ST STE 342,29493,34521,16eofinextractez.dat,HOUSTON,201512,38007,,Y,48201,,15,10,,50456,,PC,O,EN,C,C,3362,813312,AIR & WASTE MANAGEMENT ASSOCIATION GULF COAST CHAPTER,C,C32,,C32,,EN,EN,OT,IN,,,3360,0.563524877,200203,,GULF COAST CHAPTER,TX,3,201712,2018,N,77005,,,,,,,,,,,,
9.34931E+13,742879756,EFILE,,,,,Other Programs 74073. 0. 0.,"WVWA'S MISSION IS TO ENSURE THAT COMMUNITIES ARE AWARE OF THEIR CONNECTION AND RESPONSIBILITIES TO THE WATERSHED AND ARE SUPPORTED IN IMPLEMENTING WATER POLICIES AND PRACTICES THAT WILL ENSURE ECOLOGICAL SUSTAINABILITY FOR FUTURE GENERATIONS. TO ACHIEVE THIS MISSION, WVWA ADVOCATES FOR CLEAN","EDUCATION & OUTREACH AND THE CENTER FOR ENGAGED ECOLOGY - THE WVWA EDUCATION PROGRAMS INFORM THE LOCAL COMMUNITY AND POLICY MAKERS ABOUT THE VALUE OF WATER AND LAND CONSERVATION AND THE IMPORTANCE OF STEWARDSHIP AND SUSTAINABLE WATERSHED MANAGEMENT. WVWA PROVIDES PUBLIC TOURS AND SCHOOL PROGRAMS AND PROMOTES LAND CONSERVATION THROUGH PRIVATE LANDOWNER OUTREACH PROGRAMS. THE WVWA IS INVOLVED IN OUTREACH TO THE COMMUNITY THROUGH PARTNERSHIPS WITH LOCAL GOVERNMENTS, AGENCIES, UNIVERSITIES, SCHOOLS, NONPROFITS, AND LOCAL BUSINESSES. WE ALSO SEEK TO INSPIRE MEMBERS OF THE COMMUNITY TO SHARE THE RESPONSIBILITY TO MANAGE OUR WATER RESOURCES EQUITABLY BY HONORING OUR CONNECTION WITH THE NATURAL ENVIRONMENT. THE CENTER FOR ENGAGED ECOLOGY AT JACOB'S WELL PROMOTES ENVIRONMENTAL PRACTICES THAT RESTORE AND SUSTAIN WATERSHEDS FOR ECOSYSTEM AND COMMUNITY HEALTH. THE CENTER IS INTEGRAL TO THE LONG-TERM STEWARDSHIP OF JACOB'S WELL BY PROVIDING AN OPEN VENUE TO INSPIRE, INFLUENCE AND EDUCATE THE LOCAL COMMUNITY AND VISITORS TO THE TEXAS HILL COUNTRY REGION.##POLICY & ADVOCACY AND ENVIRONMENTAL PLANNING - THE WVWA WORKS WITH REGIONAL NONPROFITS AND LOCAL GOVERNMENTS AND RESOURCE MANAGEMENT AGENCIES TO PROMOTE SUSTAINABLE ENVIRONMENTAL POLICIES THAT ENCOURAGE THE PROTECTION AND PRESERVATION OF LAND AND WATER RESOURCES. THE WVWA ENGAGES STAKEHOLDERS IN COMMUNITY AND REGIONAL PLANNING PROCESSES THAT PROMOTE BEST MANAGEMENT PRACTICES FOR NEW DEVELOPMENT AND INCENTIVES FOR PROTECTING OPEN SPACE FOR AQUIFER RECHARGE AND WATER QUALITY PROTECTION.##WATERSHED PROTECTION & CONSERVATION SCIENCE - WVWA INITIATED THE CYPRESS CREEK WATERSHED PROTECTION PLAN (CCWPP) IN 2008. THE CCWPP IS A COLLABORATIVE APPROACH INVOLVING THE CITIES, COUNTY, CIVIC ORGANIZATIONS, AND CITIZENS OF THE WIMBERLEY VALLEY. THE COMMUNITY-LED AND EPA-ACCEPTED WATERSHED PROTECTION PLAN IS AN IMPORTANT TOOL THAT IS BE USED TO HELP GUIDE EFFORTS TO EFFECTIVELY MANAGE THE CYPRESS CREEK WATERSHED. THE PLAN IS SCIENCE-BASED, COMMUNITY-DRIVEN, AND ADAPTIVE, AND INCLUDES A SUITE",WVWA's mission is to ensure that communities are aware of their connection and responsibilities to,2.02E+17,15888374,990,11/7/2018 21:50,WIMBERLEY VALLEY WATERSHED ASSOCIATION,201712,2018,2017,12,PO BOX 2534,2697044,2577212,16eofinextract990.dat,WIMBERLEY,201512,416083,,Y,48209,,15,10,,489679,,PC,O,EN,C,C,640,813312,WIMBERLEY VALLEY WATERSHED ASSOC INC,C,C32,,C32,,EN,EN,OT,IN,,,,0.176284568,199907,,,TX,3,201712,2018,N,78676,,,,,,,,,,,,
