"","ein","real_year","name","address","fips","assets","income","lon","lat"
"1188",300197688,2015,"LA FRONTERA CONSERVATION FUND","PO BOX 272, EL PASO, TX 79943",48141,1264516,33894,-106.49,31.76
"1189",300287080,2015,"FRIENDS OF MANDELL PARK","PO BOX 66551, HOUSTON, TX 77266",48201,72487,18050,-95.3698028,29.7604267
"1190",311721705,2014,"ANGLICAN COMMUNION COMPASS ROSE SOCIETY INC","1225 TEXAS ST, HOUSTON, TX 77002",48201,51363,455075,-95.3600412,29.7588165
"1191",320004133,2014,"TECHNOLOGY HORIZONS FOUNDATION","730 BRADFORD ST, LANTANA, TX 76226",48121,52,5000,-97.1280041,33.0881802
"1192",320108650,2014,"HOUSTON AREA URBAN FORESTRY COUNCIL","2040 NORTH LOOP W STE 380, HOUSTON, TX 77018",48201,8595,7177,-95.4401918,29.8114837
"1193",320172662,2014,"FRIENDS OF THE RIVER SAN BERNARD","PO BOX 93, BRAZORIA, TX 77422",48039,125231,44160,-95.5691126,29.0444147
"1194",330833441,2015,"FUNDACION ECOLOGICA SELVA NEGRA","CO FLORES GRP 9901 IH10 W STE 777, SAN ANTONIO, TX 78230",48029,0,0,-98.561764,29.5338119
"1195",331092397,2014,"BOB JONES NATURE CENTER","355 E BOB JONES RD, SOUTHLAKE, TX 76092",48439,89339,290434,-97.148441,32.99783
"1196",352300551,2014,"SAN ANTONIO ARBORIST ASSOCIATION","PO BOX 201531, SAN ANTONIO, TX 78220",48029,10000,800,-98.4058606,29.4039121
"1197",371651856,2015,"TEXAS INSTITUTE OF SUSTAINABILITY INC","1471 PACKSADDLE CIR, DEL RIO, TX 78840",48465,0,0,-100.897966,29.424119
"1198",371664948,2015,"C & R KUTTBOTTLE INC","857 COUNTY ROAD 2041, NACOGDOCHES, TX 75965",48347,0,0,-94.6182328,31.70647
"1199",383801620,2015,"SAVE THE LAMPASAS RIVER INC","1934 DUNSTAN RD, HOUSTON, TX 77005",48201,2760,0,-95.4064109,29.7217937
"1200",411909838,2014,"RAINFOREST CAFE FRIENDS OF THE FUTURE FOUNDATION","1510 WEST LOOP SOUTH ATTN TAX DEPT, HOUSTON, TX 77027",48201,1011869,120524,-95.4565321,29.7524771
"1201",451273200,2015,"WASTEWATER ENVIRONMENTALISTS OF TEXAS INC","PO BOX 489, VAN VLECK, TX 77482",48321,0,0,-95.8893995,29.0177541
"1202",451534931,2014,"BARNETT SHALE WATER CONSERVATION AND MANAGEMENT COMMITTEE INC","PO BOX 17206, FORT WORTH, TX 76102",48439,0,0,-97.3307658,32.7554883
"1203",452642769,2015,"KEEP AUBREY BEAUTIFUL","PO BOX 224, AUBREY, TX 76227",48121,0,0,-96.986118,33.3042834
"1204",452665652,2015,"RAO FOUNDATION","3705 VALENCIA CT, FLOWER MOUND, TX 75022",48121,50000,50000,-97.0861934,33.0186494
"1205",452669262,2014,"CITIZENS AGAINST THE LANDFILL IN HEMPSTEAD","PO BOX 871, HEMPSTEAD, TX 77445",48473,86039,465087,-96.0773519,30.0809094
"1206",453230780,2015,"POWER PLANTING INTERNATIONAL","PO BOX 277, WAXAHACHIE, TX 75168",48139,182449,49779,-96.8461247,32.3873684
"1207",454914737,2014,"RETREET","5706 E MOCKINGBIRD LN STE 115, DALLAS, TX 75206",48113,19947,58303,-96.7696227,32.8361521
"1208",461481647,2015,"COLORADO RIVER LAND TRUST INC","3700 LAKE AUSTIN BLVD, AUSTIN, TX 78703",48453,57442,63767,-97.7824551,30.2940447
"1209",461838071,2014,"JEFFERSON RAILWAY AND WETLANDS FOUNDATION","PO BOX 1033, JEFFERSON, TX 75657",48315,0,0,-94.3451926,32.7573626
"1210",462032861,2015,"GUADALUPE RIVER ASSOCIATION INC","PO BOX 54, SPRING BRANCH, TX 78070",48091,0,0,-98.4121497,29.9096461
"1211",462465799,2015,"FREDERICKSBURG SHINES","110 N MILAM ST PMB 1158, FREDERICKSBRG, TX 78624",48171,0,0,-98.876751,30.2797991
"1212",462620036,2015,"GULF COAST COALITION OF CITIES","816 CONGRESS AVE STE 1900, AUSTIN, TX 78701",48453,58214,23781,-97.7425615,30.2707449
"1213",463275286,2015,"VASUDHA FOUNDATION USA INC","2850 FIELD LINE DR, SUGAR LAND, TX 77479",48157,224259,325612,-95.6107867,29.5833945
"1214",463283253,2014,"MITIGATION FUTURES CONSERVANCY","610 ELM ST STE 300, MCKINNEY, TX 75069",48085,57506,40821,-96.6108607,33.1849925
"1215",463306811,2015,"HOT WELLS CONSERVANCY","4251 VALLEYFIELD ST, SAN ANTONIO, TX 78222",48029,12219,54851,-98.413218,29.3764123
"1216",463372095,2014,"FUND TEXAS CHOICE","3903 S CONGRESS AVE UNIT 41823, AUSTIN, TX 78704",48453,0,0,-97.7624679,30.2244585
"1217",463376103,2014,"TEXAS CONSERVATION ASSOCIATION FOR WATER AND SOIL","4311 S 31ST ST STE 150 308, TEMPLE, TX 76502",48027,71258,97208,-97.3733595,31.0578392
"1218",463567636,2013,"AUSTIN ADAM INC","5301 SOUTHWEST PKWY STE 400, AUSTIN, TX 78735",48453,2397,2397,-97.8420947,30.2421177
"1219",463895729,2014,"TEXANS FOR CLEAN WATER INC","1901 LEXINGTON ST, HOUSTON, TX 77098",48201,87093,277841,-95.4071881,29.7315509
"1220",464214658,2015,"EPICC - ENVIRONMENTAL PROTECTION IN THE INTEREST OF CALDWELL COUNTY","5115 BARTH RD, LOCKHART, TX 78644",48055,13983,18117,-97.640649,29.960721
"1221",465326050,2014,"FRIENDS OF QUINTA MAZATLAN","PO BOX 220, MCALLEN, TX 78505",48215,0,0,-98.23,26.2
"1222",465679660,2014,"BETTER PARKS FOR GALVESTON","527 21ST STREET 76, GALVESTON, TX 77550",48167,0,0,-94.7911231,29.3043902
"1223",471042976,2015,"GAIA SOUL ALLIANCE FOUNDATION","927 ALAMO PLAZA DR, CEDAR PARK, TX 78613",48491,1456,0,-97.8234744,30.5353532
"1224",471415709,2014,"RECYCLED LOVE ANIMAL RESCUE","4751 LUBBOCK AVE, FORT WORTH, TX 76115",48439,1894,0,-97.3562653,32.6788337
"1225",471602215,2015,"EDWARDS AQUIFER CONSERVANCY","900 E QUINCY ST, SAN ANTONIO, TX 78215",48029,15,15,-98.4858972,29.4392207
"1226",471924312,2015,"KEEP HOWE BEAUTIFUL","PO BOX 518, HOWE, TX 75459",48181,3157,4877,-96.6121823,33.505825
"1227",473051483,2015,"ZILKER BOTANICAL GARDEN CONSERVANCY NON-PROFIT CORPORATION","2220 BARTON SPRINGS RD, AUSTIN, TX 78746",48453,2044,2100,-97.771468,30.2687172
"1228",473663656,2015,"ENERGY POLICY NETWORK","11773 DURRAND ST, COLLEGE STA, TX 77845",48041,227752,521000,-96.3361087,30.565918
"1229",481284000,2015,"COASTAL PRAIRIE COALITION GRAZING LANDS CONSERVATION INITIATIVE INC","PO BOX 2942, VICTORIA, TX 77902",48469,19686,48885,-97.01,28.8
"1230",522422392,2015,"TEXAS PUBLIC INTEREST RESEARCH GROUP EDUCATION FUND INC","815 BRAZOS ST STE 600, AUSTIN, TX 78701",48453,25587,75737,-97.740254,30.2702509
"1231",541876544,2014,"SERENGETI FOUNDATION","19100 HAMILTON POOL RD, DRIPPING SPGS, TX 78620",48209,7595824,770055,-98.0700056,30.2894473
"1232",562591697,2015,"ENVIRONMENT TEXAS RESEARCH AND POLICY CENTER INC","815 BRAZOS ST STE 600, AUSTIN, TX 78701",48453,310912,112775,-97.740254,30.2702509
"1233",611490192,2014,"DALLAS WOODS AND WATERS CLUB","PO BOX 832293, RICHARDSON, TX 75083",48113,2993,44247,-96.7317083,32.9584225
"1234",611559641,2015,"TEXAS LIONS EYEGLASS RECYCLING CENTER FOUNDATION","200 PLAZA ST, MIDLAND, TX 79701",48329,238707,126767,-102.1011996,31.9932864
"1235",710861925,2015,"ECOSUSTAIN","1076 HIDDEN HILLS DR, DRIPPING SPGS, TX 78620",48209,0,0,-98.0303674,30.2065526
"1236",736174958,2015,"ELISE V CANN TR","PO BOX 831041, DALLAS, TX 75283",48113,966526,64168,-96.8,32.84
"1237",740676255,2014,"ASBESTOS WORKERS LOCAL 22 GENERAL","2318 CENTER ST STE 300, DEER PARK, TX 77536",48201,687062,989726,-95.1240706,29.6903737
"1238",741051987,2014,"TEXAS WATER CONSERVATION ASSOCIATION","3755 S CAPITAL OF TEXAS HWY STE 105, AUSTIN, TX 78704",48453,93327,1330917,-97.8000041,30.2431916
"1239",741192009,2015,"TEXAS NURSERY & LANDSCAPE ASSOCIATION INC","7730 S IH35, AUSTIN, TX 78745",48453,3810802,3603005,-97.7795137,30.1787638
"1240",741361102,2015,"TEXAS LAND TITLE ASSOCIATION INC","1717 W 6TH ST STE 120, AUSTIN, TX 78703",48453,4866389,7173066,-97.7652697,30.2758029
"1241",741587880,2015,"HOUSTON ARBORETUM & NATURE CENTER","4501 WOODWAY DR, HOUSTON, TX 77024",48201,14618620,10804642,-95.4519727,29.7652145
"1242",741689282,2015,"CORPUS CHRISTI AREA OIL SPILL CONTROL ASSOCIATION","PO BOX 717, CORP CHRISTI, TX 78403",48355,1048151,652835,-97.3984652,27.797345
"1243",741750209,2014,"WOODLAND TRAILS NORTH COMMUNITY IMPROVEMENT ASSOCIATION","9700 RICHMOND AVE STE 230, HOUSTON, TX 77042",48201,608940,211355,-95.5401559,29.7281613
"1244",741780447,2014,"CY-FOREST SERVICE ASSOCIATION INC","13600 E CYPRESS FOREST DR, HOUSTON, TX 77070",48201,279951,136629,-95.576087,29.972189
"1245",741936182,2015,"LAKE CONROE ASSOCIATION","PO BOX 376, WILLIS, TX 77378",48339,0,0,-95.4799418,30.4249276
"1246",741962704,2014,"TEXAS SOLAR ENERGY SOCIETY INC","PO BOX 1447, AUSTIN, TX 78767",48453,13603,68194,-97.739694,30.2694174
"1247",741969689,2014,"WATER ENVIRONMENT ASSOCIATION OF TEXAS","1825 FORTVIEW RD STE 102, AUSTIN, TX 78704",48453,827137,759478,-97.7867077,30.2301442
"1248",741983478,2015,"FRONTERA AUDUBON SOCIETY","1101 S TEXAS BLVD, WESLACO, TX 78596",48215,506704,110718,-97.9899755,26.1479448
"1249",742130626,2015,"SAVE BARTON CREEK ASSOCIATION","PO BOX 5923, AUSTIN, TX 78763",48453,352056,53298,-97.77,30.3
"1250",742164352,2015,"KEEP WACO BEAUTIFUL INC","PO BOX 1493, WACO, TX 76703",48309,137006,67009,-97.1334745,31.5535966
"1251",742244183,2015,"NETWORK POWER TEXAS","PO BOX 171162, SAN ANTONIO, TX 78217",48029,0,0,-98.4239055,29.538966
"1252",742276131,2016,"CASTRO GARDEN CLUB","PO BOX 10, CASTROVILLE, TX 78009",48325,0,0,-98.8867583,29.3515203
"1253",742287354,2015,"KEEP EL PASO BEAUTIFUL","PO BOX 973126, EL PASO, TX 79997",48141,13214,19713,-106.43,31.77
"1254",742350192,2014,"TEXAS RENEWABLE ENERGY INDUSTRIES","PO BOX 340447, AUSTIN, TX 78734",48453,31208,170521,-97.9483898,30.3666665
"1255",742352514,2014,"LOWER RIO GRANDE VALLEY NATURE CENTER","PO BOX 8125, WESLACO, TX 78599",48215,438883,250163,-97.9914086,26.1989275
"1256",742387541,2014,"KEEP AUSTIN BEAUTIFUL INC","55 NORTH I35 STE 215, AUSTIN, TX 78702",48453,365548,901748,-97.7359037,30.2560245
"1257",742518996,2014,"WESTERN TRAILS GROUP","1800 FORTVIEW RD, AUSTIN, TX 78704",48453,3922,70387,-97.7854162,30.2301516
"1258",742564700,2014,"FRIENDS OF CIBOLO WILDERNESS","PO BOX 9, BOERNE, TX 78006",48259,6252258,1442955,-98.7274441,29.7960334
"1259",742586243,2015,"RECYCLING COUNCIL OF TEXAS","5785 E HOUSTON ST, SAN ANTONIO, TX 78220",48029,195706,192128,-98.3767263,29.4225496
"1260",742594191,2014,"TEXAS GARDEN CLUBS INC","PO BOX 918, RIO GRANDE CY, TX 78582",48427,0,0,-98.7921836,26.5720043
"1261",742681873,2015,"CENTRAL TEXAS RESOURCE CONSERVATION AND DEVELOPMENT COUNCIL","PO BOX 1295, TAYLOR, TX 76574",48491,5046,5529,-97.4094438,30.5707551
"1262",742687511,2014,"TEXAS ORGANIC FARMERS AND GARDENERS ASSOCIATION","PO BOX 48, ELGIN, TX 78621",48021,19981,64504,-97.3702735,30.3496528
"1263",742687805,2014,"TEXAS CONSERVATION SCIENCE INC","4800 QUICKSILVER BLVD, AUSTIN, TX 78744",48453,7991,70071,-97.7569708,30.1737687
"1264",742690667,2015,"HERB SOCIETY OF AMERICA PIONEER UNIT","PO BOX 23, ROUND TOP, TX 78954",48149,75261,57126,-96.6960867,30.0652201
"1265",742697896,2013,"NATIVE PLANT SOCIETY OF TEXAS","PO BOX 3017, FREDERICKSBRG, TX 78624",48171,335043,231340,-98.8866218,30.2861496
"1266",742720710,2014,"CENTRO POR LA JUSTICIA","1416 E COMMERCE ST, SAN ANTONIO, TX 78205",48029,660264,735790,-98.4741677,29.4204714
"1267",742741170,2013,"TEXAS ON-SITE WASTEWATER ASSOCIATION INC","3205 N UNIVERSITY DR, NACOGDOCHES, TX 75965",48347,181719,142530,-94.6412414,31.6330435
"1268",742769793,2015,"TEXAS WATER UTILITIES ASSOCIATION","1106 CLAYTON LN STE 112W, AUSTIN, TX 78723",48453,82744,74230,-97.7003054,30.3192739
"1269",742866967,2015,"TEXAS WATER FOUNDATION INC","PO BOX 13252, AUSTIN, TX 78711",48453,138011,504529,-97.7430608,30.267153
"1270",742883847,2014,"A NURTURED WORLD INC","6404 WILBUR DR, AUSTIN, TX 78757",48453,4474,27689,-97.7449168,30.3424454
"1271",742907255,2015,"HILL COUNTRY LAND TRUST INC","PO BOX 1724, FREDERICKSBRG, TX 78624",48171,431747,91184,-98.8719843,30.2752011
"1272",742936705,2014,"TEXAS LEAGUE OF CONSERVATION VOTERS EDUCATIONAL FUND","PO BOX 13558, AUSTIN, TX 78711",48453,37045,93415,-97.7430608,30.267153
"1273",742955600,2015,"WOODS FOUNDATION","755 E MULBERRY AVE STE 600, SAN ANTONIO, TX 78212",48029,383042,1490133,-98.4796593,29.4570999
"1274",742990805,2015,"TEXAS PUBLIC INTEREST RESEARCH GROUP INC","815 BRAZOS ST STE 600, AUSTIN, TX 78701",48453,65134,51900,-97.740254,30.2702509
"1275",743016886,2014,"SPJST EDUCATION AND NATURE CENTER","2001 WALDECK RD, LEDBETTER, TX 78946",48149,2193317,376626,-96.7739971,30.0807831
"1276",746059676,2015,"TEXAS GARDEN CLUBS INC","3310 N NEW BRAUNFELS AVE, SAN ANTONIO, TX 78209",48029,314785,137734,-98.4603663,29.4580739
"1277",746062219,2014,"TEXAS RECREATION & PARK SOCIETY","PO BOX 5188, JONESTOWN, TX 78645",48453,1104540,776266,-97.923265,30.492918
"1278",746069002,2015,"MESQUITE TRAIL DRIVERS ASSOCIATION","PO BOX 38, ADKINS, TX 78101",48029,36436,85413,-98.2372329,29.3930129
"1279",746077170,2015,"BAYOU BEND GARDENS ENDOWMENT","PO BOX 6826, HOUSTON, TX 77265",48201,6226410,514725,-95.3905328,29.7256229
"1280",746106107,2014,"BEAUTIFY CORPUS CHRISTI ASSOCIATION","PO BOX 6913, CORP CHRISTI, TX 78466",48355,60147,81513,-97.3815848,27.7191399
"1281",746203782,2014,"GALVESTON BAY CRUISING ASSOCIATION INC","1500 MARINA BAY DR STE 1592, KEMAH, TX 77565",48167,47501,66430,-95.0424066,29.5413875
"1282",750468867,2015,"OAK GROVE MEMORIAL GARDENS","1413 E IRVING BLVD, IRVING, TX 75060",48113,4205919,1572459,-96.9292291,32.8093356
"1283",750873312,2014,"OAK CLIFF SOCIETY OF FINE ARTS","PO BOX 222332, DALLAS, TX 75222",48113,627259,55644,-96.8,32.7799975
"1284",751090630,2015,"GREENWAY PARKS HOME OWNERS ASSOCIATION","PO BOX 191185, DALLAS, TX 75219",48113,554803,274351,-96.789215,32.82181
"1285",751365606,2015,"ARBORETUM INC","PO BOX 131302, TYLER, TX 75713",48423,51392,454,-95.3,32.35
"1286",751594442,2014,"PINE TREE MANOR INC","500 PINECREST DR, CROCKETT, TX 75835",48225,118101,209834,-95.4321795,31.3136499
"1287",751707293,2014,"TEXAS GAME WARDEN ASSOCIATION INC","4367 FM 1047, HAMILTON, TX 76531",48193,782218,338373,-98.3379135,31.5252683
"1288",751712770,2015,"CHILDRESS ANGLERS & SPORTSMANS CLUB","231 BLUEBONNET LN, CHILDRESS, TX 79201",48075,52865,43413,-100.3668389,34.4703784
"1289",751833438,2014,"WOODS AND WATERS FOUNDATION","1221 W CAMPBELL RD STE 215, RICHARDSON, TX 75080",48113,51008,139050,-96.761317,32.977339
"1290",751853375,2015,"KEEP MIDLAND BEAUTIFUL INC","3500 N A ST STE 1500, MIDLAND, TX 79705",48329,228826,341806,-102.0920927,32.0305618
"1291",752132135,2015,"ABILENE CLEAN AND PROUD INC","PO BOX 60, ABILENE, TX 79604",48441,0,0,-99.7322905,32.4520305
"1292",752307599,2015,"TNT JUDGES STUDY CLUB","2904 VINSON LN, PLANO, TX 75093",48085,0,0,-96.8156316,33.0399377
"1293",752343282,2014,"DALLAS PALEONTOLOGICAL SOCIETY","PO BOX 223846, DALLAS, TX 75222",48113,0,0,-96.8,32.7799975
"1294",752384515,2015,"DALLAS AREA HISTORICAL ROSE SOCIETY","2204 CANYON CREEK PLZ, RICHARDSON, TX 75080",48113,7169,1747,-96.7297267,32.9793381
"1295",752400773,2015,"PINEYWOODS RESOURCE CONSERVATION & DEVELOPMENT CORPORATION","202 E PILAR ROOM 129, NACOGDOCHES, TX 75961",48347,13950,9969,-94.655524,31.6024434
"1296",752428409,2015,"LEON - BOSQUE RESOURCE CONSERVATION AND DEVELOPMENT COUNCIL INC","305 WESTERN HILLS TRL, GRANBURY, TX 76049",48221,463495,59557,-97.7570311,32.4388956
"1297",752448845,2015,"PERMIAN BASIN MASTER GARDENERS","PO BOX 60562, MIDLAND, TX 79711",48329,106526,42293,-102.2178617,31.9342406
"1298",752450465,2014,"TEXAS ALLIANCE OF GROUNDWATER DISTRICTS","5307 W HWY 290 SVC RD STE 7, AUSTIN, TX 78735",48453,125014,189927,-97.837237,30.235947
"1299",752462520,2014,"WILDCAT BLUFF NATURE CENTER INC","PO BOX 52132, AMARILLO, TX 79159",48375,0,0,-101.8312969,35.2219971
"1300",752505605,2014,"TEXAS FOREST COUNTRY PARTNERSHIP INC","PO BOX 747, LUFKIN, TX 75902",48005,168434,37935,-94.7235939,31.3374423
"1301",752546504,2015,"GARDENERS IN COMMUNITY DEVELOPMENT","901 GREENBRIAR LN, RICHARDSON, TX 75080",48113,574862,36096,-96.7523057,32.9740898
"1302",752596907,2015,"RIVER BEND NATURE WORKS","2200 3RD ST, WICHITA FALLS, TX 76301",48485,8673566,635382,-98.5133452,33.9123153
"1303",752618458,2015,"LITTLE FOREST HILLS NEIGHBORHOOD","9019 EUSTIS AVE, DALLAS, TX 75218",48113,12624,14275,-96.7002605,32.8197801
"1304",752708139,2015,"FRIENDS OF THE KATY TRAIL INC","5207 MCKINNEY AVE STE 19A, DALLAS, TX 75205",48113,1479753,1252075,-96.7836576,32.8298749
"1305",752711443,2015,"LAUDERDALE RIVER INC","2001 ROSS AVE STE 3400, DALLAS, TX 75201",48113,208904,111520536,-96.7996842,32.787811
"1306",752723299,2015,"VIRGINIA WOODS PROPERTY OWNERS ASSOCIATION INC","3001 S HARDIN BLVD STE 110 PMB 205, MCKINNEY, TX 75070",48085,121551,56091,-96.6637939,33.166689
"1307",752757096,2015,"ELLIS COUNTY MASTER GARDENERS INC","701 S I-35E STE 3, WAXAHACHIE, TX 75165",48139,67163,39118,-96.871299,32.4014898
"1308",752774331,2014,"WOODS OF SPRINGCREEK II HOMEOWNERS ASSOC","PO BOX 941169, PLANO, TX 75094",48085,79258,43321,-96.6103778,33.027733
"1309",752808239,2014,"ANGELINA-NACOGDOCHES FOREST LANDOWNERS ASSOCIATION","4126 OLD TYLER RD, NACOGDOCHES, TX 75964",48347,3956,1075,-94.6821694,31.6424021
"1310",752824633,2014,"KEEP ALLEN BEAUTIFUL CORPORATION","305 CENTURY PKWY, ALLEN, TX 75013",48085,25571,15150,-96.6734182,33.1004456
"1311",752824979,2014,"EDWARDS PLATEAU PRESCRIBED BURNING ASSN","PO BOX 918, SONORA, TX 76950",48435,0,0,-100.6434273,30.5668484
"1312",752831596,2015,"CAPROCK PARTNERS FOUNDATION","PO BOX 540, QUITAQUE, TX 79255",48045,58326,131807,-101.0570931,34.3661771
"1313",752841573,2015,"HOTZONE","11613 WATERWOOD CT, PEARLAND, TX 77584",48039,160849,150739,-95.4004588,29.5616401
"1314",752945656,2015,"AFASIN FOUNDATION INC","PO BOX 496494, GARLAND, TX 75049",48113,0,0,-96.6038258,32.8565219
"1315",753253640,2015,"OUR LANDS AND WATERS FDTN A PUBLIC PARTNERSHIP WITH THE USACE","PO BOX 121330, ARLINGTON, TX 76012",48439,2173775,0,-97.1413222,32.757305
"1316",756037412,2015,"3-H LAKE INC","1466 COUNTY ROAD 225, CARTHAGE, TX 75633",48365,47818,3464,-94.4591176,32.1604127
"1317",756039955,2015,"LUBBOCK MEMORIAL ARBORETUM FOUNDATION INC","PO BOX 93446, LUBBOCK, TX 79493",48303,123521,29414,-101.8431587,33.5807597
"1318",760035175,2015,"CLEAN GALVESTON INC","PO BOX 1196, GALVESTON, TX 77553",48167,109962,29936,-94.79545,29.3026
"1319",760048015,2015,"PROFESSIONAL SOIL SCIENTISTS ASSOCIATION OF TEXAS","PO BOX 1088, MARFA, TX 79843",48377,0,0,-104.020623,30.3094622
"1320",760097383,2013,"AUDUBON PARK C I A","5295 HOLLISTER ST, HOUSTON, TX 77040",48201,572812,327918,-95.5069529,29.8440684
"1321",760105149,2015,"AIR & WASTE MANAGEMENT ASSOCIATION GULF COAST CHAPTER","2429 BISSONNET STE 342, HOUSTON, TX 77005",48201,34521,38007,-95.4162505,29.725114
"1322",760166939,2016,"TEXAS GARDEN CLUBS INC","670 MOAK LN, ORANGE, TX 77632",48361,0,0,-93.756865,30.153311
"1323",760280697,2014,"INTERNATIONAL OLEANDER SOCIETY","PO BOX 3431, GALVESTON, TX 77552",48167,5005,11599,-94.832519,29.2895189
"1324",760289492,2013,"TEXAS ASSOCIATION OF ENVIRONMENTAL PROFESSIONALS","432 5090 RICHMOND AVE, HOUSTON, TX 77002",48201,101254,80688,-95.3845516,29.7346574
"1325",760295919,2016,"TEXAS GARDEN CLUBS INC","2002 SIERRA ST, KEMAH, TX 77565",48167,0,0,-95.0484209,29.5464318
"1326",760352605,2014,"CLEAR LAKE CITY BLVD ASSOCIATION","PO BOX 63178, PIPE CREEK, TX 78063",48019,243256,197047,-98.934398,29.7235437
"1327",760388046,2014,"HARBOR PROPERTIES","2200 MARKET ST STE 500, GALVESTON, TX 77550",48167,17406359,1083770,-94.7934623,29.3060035
"1328",760391164,2015,"LAFFITES COVE AT PIRATES BEACH NATURE SOCIETY","PO BOX 160, TOMBALL, TX 77377",48201,306240,70138,-95.6160549,30.0971621
"1329",760392755,2014,"WASHINGTON COUNTY ADVISORY COUNCIL ON RECYCLING","PO BOX 143, BRENHAM, TX 77834",48477,0,0,-96.3958392,30.1663161
"1330",760436267,2015,"EAST MATAGORDA BAY FOUNDATION INC","PO BOX 4004, SARGENT, TX 77404",48321,0,0,-95.9671658,28.9643278
"1331",760447336,2014,"TEXAS RICE INDUSTRY COALITION FOR THE ENVIRONMENT","PO BOX 644, PIERCE, TX 77467",48481,844960,764394,-96.1580011,29.2241976
"1332",760461030,2015,"AIR ALLIANCE HOUSTON","3914 LEELAND ST, HOUSTON, TX 77003",48201,316772,358112,-95.3421771,29.7379743
"1333",760474318,2015,"EMISSION REDUCTION CREDIT CORPORATION OF THE GULF COAST","PO BOX 22777, HOUSTON, TX 77227",48201,1354152,443260,-95.44,29.74
"1334",760491491,2014,"THE MATAGORDA BAY FOUNDATION","4709 AUSTIN ST, HOUSTON, TX 77004",48201,157518,223757,-95.3810523,29.7296815
"1335",760495195,2015,"LINKS INC","PO BOX 890447, HOUSTON, TX 77289",48201,45024,52968,-95.1403062,29.576326
"1336",760579629,2015,"SUN RISE INSTITUTE","7839 ROLLINGBROOK DR, HOUSTON, TX 77071",48201,0,0,-95.515948,29.6635516
"1337",760579760,2015,"TEXAS GARDEN CLUBS INC","2719 STETSON LN, HOUSTON, TX 77043",48201,0,0,-95.5488083,29.8215361
"1338",760604817,2014,"SAVE OUR BEACH ASSOCIATION","PO BOX 2191, FREEPORT, TX 77542",48039,0,0,-95.36,28.95
"1339",760630375,2014,"SOUTH LIBERTY COUNTY HAZARDOUS MATERIALS EMERGENCY RESPONSE TEAM","PO BOX 26, DAYTON, TX 77535",48291,832,10000,-94.8852026,30.0466051
"1340",760691097,2015,"LOWER BRAZOS RIVER CONSERVANCY","5005 RIVERWAY DR STE 500, HOUSTON, TX 77056",48201,0,0,-95.4639382,29.7610895
"1341",760695159,2015,"NEIGHBORHOOD FAMILY CLINIC INC","6939 BELLAIRE BLVD, HOUSTON, TX 77074",48201,7500,8600,-95.5065218,29.7038728
"1342",760697693,2014,"LANGTREE-DUCK FARM ECO CENTER","2825 COUNTY ROAD 190, RAYMOND, TX 77582",48291,7723,130738,-94.65046,30.072673
"1343",800232686,2015,"GREATER CADDO LAKE ASSOCIATION OF TEXAS","PO BOX 339, KARNACK, TX 75661",48203,27780,41198,-94.1707038,32.668078
"1344",800316780,2014,"WATSON RARE NATIVE PLANT PRESERVE","PO BOX 533, WARREN, TX 77664",48457,53005,7078,-94.356513,30.593324
"1345",800385916,2015,"RECYCLED POMERANIANS AND SCHIPPERKES RESCUE","1530 TURNING LEAF LN, GARLAND, TX 75040",48113,14555,214147,-96.6071439,32.9347059
"1346",800812900,2015,"ECORISE YOUTH INNOVATIONS","4900 GONZALES ST, AUSTIN, TX 78702",48453,220004,419787,-97.6971523,30.2556753
"1347",800968193,2015,"SOUTHEAST SECTION OF THE WATER ENVIRONMENT ASSOCIATION OF TEXAS","1825 FORTVIEW RD STE 102, AUSTIN, TX 78704",48453,0,0,-97.7867077,30.2301442
"1348",820571299,2015,"OVERTON WOODS HOMEOWNERS ASSOCIATION INC","PO BOX 100832, FORT WORTH, TX 76185",48439,95617,94538,-97.36502,32.75094
"1349",850284313,2014,"ENVIRONMENTAL PHILOSOPHY INC","1155 UNION CIRCLE 310980, DENTON, TX 76203",48121,255062,168483,-97.1472613,33.2106588
"1350",901021494,2015,"KEEP OLNEY BEAUTIFUL","108 E MAIN ST, OLNEY, TX 76374",48503,0,0,-98.7537743,33.3703859
"1351",920178978,2014,"TRINITY RIVER ACTION COALITION","201 N EDGEFIELD AVE, DALLAS, TX 75208",48113,0,0,-96.8444193,32.7466009
"1352",50541975,2017,"CHAMPIONS KIDS CAMP INC","11152 WESTHEIMER RD STE 681, HOUSTON, TX 77042",48201,64336,229364,-95.572599,29.7372203
"1353",61730795,2016,"U S GREEN BUILDING COUNCIL NORTH TEXAS CHAPTER","1909 WOODALL RODGERS FWY, DALLAS, TX 75201",48113,14347,153088,-96.8031592,32.7890688
"1354",133608893,2017,"COALITION FOR JUSTICE IN THE MAQUILADORAS","3611 GOLDEN TEE LN, MISSOURI CITY, TX 78041",48479,0,0,-95.5562931,29.5667638
"1355",201111056,2017,"TEXAS BOTANICAL GARDENS AND NATIVE AMERICAN INTERPRETIVE CENTER INC","PO BOX 513, GOLDTHWAITE, TX 76844",48333,1352485,231781,-98.5708763,31.4498855
"1356",201402741,2017,"ALLIANCE OF COMMUNITY TRAINERS","PO BOX 164162, AUSTIN, TX 78767",48453,133595,220674,-97.739694,30.2694174
